lat,lon,bairro
-22.265614,-45.706533,Fernandes
-22.254141,-45.705895,Novo Horizonte
-22.245803,-45.697822,Anchieta
-22.25822,-45.715985,Arco-Íris
-22.247041,-45.701629,Vista Alegre
-22.248176,-45.683486,Ozório Machado
-22.237472,-45.706686,São Roque
-22.27718,-45.699439,Por do Sol
-22.239063,-45.699348,Novo Horizonte
-22.270107,-45.719561,Família Andrade
-22.243096,-45.721565,Juquita
-22.265644,-45.718591,Novo Horizonte
-22.258451,-45.706628,Maristela
-22.260645,-45.717469,São João
-22.265353,-45.703399,Por do Sol
-22.280082,-45.730257,São João
-22.235297,-45.704128,Vista Alegre
-22.242551,-45.715287,São Roque
-22.248992,-45.717988,Arco-Íris
-22.258668,-45.732391,Arco-Íris
-22.259576,-45.724499,São João
-22.2494,-45.688246,Vista Alegre
-22.260623,-45.688784,Ozório Machado
-22.257083,-45.7256,Arco-Íris
-22.263772,-45.714369,Novo Horizonte
-22.240503,-45.703404,Maristela
-22.253625,-45.702858,Fernandes
-22.234859,-45.700966,Maristela
-22.262892,-45.69486,Ozório Machado
-22.269126,-45.697168,Novo Horizonte
-22.278845,-45.712028,Família Andrade
-22.262942,-45.695976,Fernandes
-22.249799,-45.695776,Pedreira
-22.24864,-45.693408,São Benedito
-22.237645,-45.716707,Juquita
-22.235769,-45.704071,Maristela
-22.259787,-45.695677,Ozório Machado
-22.2421,-45.69686,São Roque
-22.246146,-45.702446,São Benedito
-22.257459,-45.721132,Arco-Íris
-22.245679,-45.710298,São Roque
-22.266645,-45.698649,Fernandes
-22.247892,-45.688678,São Benedito
-22.245861,-45.692477,Ozório Machado
-22.24207,-45.687987,Vista Alegre
-22.236768,-45.69299,Vista Alegre
-22.272916,-45.723931,Família Andrade
-22.247084,-45.70202,São Roque
-22.250767,-45.734067,Eletrônica
-22.265631,-45.696879,Pedreira
-22.2631,-45.718667,Família Andrade
-22.253876,-45.727108,Eletrônica
-22.258992,-45.678348,Ozório Machado
-22.271427,-45.69964,Família Andrade
-22.239376,-45.691257,Anchieta
-22.232118,-45.721603,Juquita
-22.252301,-45.719679,Arco-Íris
-22.265453,-45.69435,Ozório Machado
-22.2452,-45.72444,Eletrônica
-22.242078,-45.722527,Eletrônica
-22.266581,-45.69761,Por do Sol
-22.264818,-45.733172,Arco-Íris
-22.242638,-45.692059,Maristela
-22.249679,-45.742271,Eletrônica
-22.242532,-45.681969,Anchieta
-22.233709,-45.703239,Maristela
-22.242346,-45.709935,São Benedito
-22.245522,-45.69046,Vista Alegre
-22.253799,-45.707743,São Benedito
-22.232485,-45.716259,Juquita
-22.245557,-45.69362,Vista Alegre
-22.234396,-45.692517,Vista Alegre
-22.263996,-45.694947,Pedreira
-22.267659,-45.707883,Família Andrade
-22.254393,-45.688852,Anchieta
-22.272748,-45.701341,Fernandes
-22.251989,-45.708765,Arco-Íris
-22.245901,-45.697176,Anchieta
-22.241042,-45.716201,Eletrônica
-22.246752,-45.713841,São Roque
-22.281344,-45.723408,Família Andrade
-22.254966,-45.712681,Juquita
-22.255756,-45.705812,São João
-22.265456,-45.692632,Por do Sol
-22.252859,-45.69295,Anchieta
-22.240814,-45.708388,São Roque
-22.230179,-45.698547,São Roque
-22.242454,-45.712194,Juquita
-22.270924,-45.69878,Por do Sol
-22.245698,-45.701286,São Benedito
-22.268523,-45.698541,Ozório Machado
-22.259899,-45.695316,Fernandes
-22.241566,-45.718121,Vista Alegre
-22.240245,-45.729342,Eletrônica
-22.257009,-45.693203,Vista Alegre
-22.265693,-45.706622,Fernandes
-22.24358,-45.704135,São Benedito
-22.260058,-45.72455,Eletrônica
-22.256959,-45.687506,Vista Alegre
-22.26231,-45.722852,Arco-Íris
-22.234336,-45.696534,Maristela
-22.231718,-45.709567,Juquita
-22.275822,-45.694531,Por do Sol
-22.250553,-45.718105,São Roque
-22.249493,-45.738308,Eletrônica
-22.268996,-45.715531,Arco-Íris
-22.249169,-45.703884,São Benedito
-22.241609,-45.705517,Vista Alegre
-22.230555,-45.725938,Juquita
-22.24387,-45.712807,Maristela
-22.265375,-45.686864,Ozório Machado
-22.266082,-45.704673,Fernandes
-22.2347,-45.700539,Maristela
-22.26331,-45.686783,Ozório Machado
-22.267403,-45.693637,Por do Sol
-22.262373,-45.70954,Fernandes
-22.248634,-45.704438,São João
-22.243531,-45.704915,Maristela
-22.265256,-45.694934,Por do Sol
-22.241105,-45.711358,São Roque
-22.259183,-45.695931,Por do Sol
-22.267173,-45.695929,Pedreira
-22.26205,-45.698097,Novo Horizonte
-22.262442,-45.690772,Ozório Machado
-22.234198,-45.701047,Vista Alegre
-22.253805,-45.695694,Anchieta
-22.238312,-45.699336,São Roque
-22.235318,-45.70123,Juquita
-22.232694,-45.712353,São João
-22.24857,-45.728139,Eletrônica
-22.253361,-45.707721,São Roque
-22.267606,-45.692235,Por do Sol
-22.242771,-45.703769,Vista Alegre
-22.255793,-45.692536,Ozório Machado
-22.256989,-45.683025,São Benedito
-22.266032,-45.713794,São João
-22.253135,-45.720383,Arco-Íris
-22.257118,-45.693497,Pedreira
-22.265406,-45.684465,Por do Sol
-22.268812,-45.692577,Ozório Machado
-22.242395,-45.691854,Vista Alegre
-22.254961,-45.702393,Eletrônica
-22.238655,-45.692381,Anchieta
-22.25272,-45.719295,São João
-22.259865,-45.696587,Ozório Machado
-22.271725,-45.69629,Fernandes
-22.24416,-45.697981,Vista Alegre
-22.238226,-45.692099,Anchieta
-22.257606,-45.713766,Novo Horizonte
-22.24448,-45.721336,Eletrônica
-22.249427,-45.687073,Ozório Machado
-22.260266,-45.719372,Eletrônica
-22.253038,-45.717368,Maristela
-22.266177,-45.692582,Fernandes
-22.23715,-45.698358,Anchieta
-22.262596,-45.701068,Ozório Machado
-22.269998,-45.726228,Família Andrade
-22.267405,-45.703199,Por do Sol
-22.270672,-45.718046,Família Andrade
-22.278642,-45.703541,Família Andrade
-22.25018,-45.688985,Anchieta
-22.255719,-45.728504,Eletrônica
-22.270076,-45.693313,Fernandes
-22.265225,-45.706876,Família Andrade
-22.247429,-45.704052,Vista Alegre
-22.262247,-45.712187,Novo Horizonte
-22.23975,-45.707358,Vista Alegre
-22.253103,-45.691328,Pedreira
-22.252914,-45.732749,Arco-Íris
-22.261867,-45.691207,Pedreira
-22.247298,-45.733682,Eletrônica
-22.245769,-45.708266,São Benedito
-22.271396,-45.695741,Por do Sol
-22.232967,-45.709315,Maristela
-22.239304,-45.712162,São Roque
-22.240053,-45.719917,Juquita
-22.262721,-45.699994,São Benedito
-22.26315,-45.718402,Arco-Íris
-22.258379,-45.722342,Eletrônica
-22.240235,-45.717133,São João
-22.241975,-45.694595,São Benedito
-22.24645,-45.704114,Anchieta
-22.275622,-45.708506,Novo Horizonte
-22.247661,-45.716362,São João
-22.242,-45.725216,Juquita
-22.243505,-45.698043,Anchieta
-22.24634,-45.702194,Maristela
-22.238616,-45.706677,Novo Horizonte
-22.236329,-45.693096,Anchieta
-22.249765,-45.696654,São Roque
-22.261794,-45.7045,São Benedito
-22.237744,-45.709988,São João
-22.239656,-45.692614,Anchieta
-22.243506,-45.711575,São Roque
-22.262815,-45.693165,Ozório Machado
-22.268752,-45.696124,Por do Sol
-22.246816,-45.714868,Arco-Íris
-22.243646,-45.701697,Anchieta
-22.25,-45.720595,Arco-Íris
-22.251485,-45.696166,São Benedito
-22.243106,-45.705342,São Roque
-22.257022,-45.720877,Arco-Íris
-22.272007,-45.709026,Família Andrade
-22.254197,-45.719515,São Roque
-22.245846,-45.705048,São Roque
-22.234587,-45.698079,Vista Alegre
-22.271667,-45.700786,Novo Horizonte
-22.266506,-45.696642,Ozório Machado
-22.252031,-45.696909,Pedreira
-22.237468,-45.714806,São Roque
-22.226867,-45.704875,Maristela
-22.247403,-45.691854,Vista Alegre
-22.266499,-45.71405,Novo Horizonte
-22.260138,-45.689717,Fernandes
-22.240516,-45.701028,Maristela
-22.271724,-45.706039,Fernandes
-22.244725,-45.724459,Arco-Íris
-22.249217,-45.703576,Vista Alegre
-22.244012,-45.699734,São Benedito
-22.267032,-45.707486,Fernandes
-22.262575,-45.694811,Ozório Machado
-22.246355,-45.710614,São João
-22.269251,-45.68626,Ozório Machado
-22.271844,-45.706283,Novo Horizonte
-22.258688,-45.707313,Fernandes
-22.246808,-45.699362,São Roque
-22.237205,-45.712234,Maristela
-22.256387,-45.692276,Pedreira
-22.26842,-45.715345,Família Andrade
-22.257846,-45.694878,Por do Sol
-22.25782,-45.683761,Pedreira
-22.241647,-45.692501,Maristela
-22.237232,-45.70594,Maristela
-22.251722,-45.706283,Maristela
-22.255324,-45.715362,Arco-Íris
-22.263991,-45.697779,Pedreira
-22.234573,-45.722106,Juquita
-22.263647,-45.72555,Eletrônica
-22.266361,-45.696721,Ozório Machado
-22.255789,-45.700641,Anchieta
-22.240303,-45.719588,São Roque
-22.243239,-45.699387,Vista Alegre
-22.262538,-45.710375,São João
-22.238559,-45.719689,São Roque
-22.272853,-45.7073,Fernandes
-22.267264,-45.690867,Por do Sol
-22.251004,-45.707843,São João
-22.25749,-45.71238,Vista Alegre
-22.235403,-45.693734,Maristela
-22.243392,-45.694721,Vista Alegre
-22.242254,-45.716753,Juquita
-22.239697,-45.715767,Maristela
-22.241888,-45.692029,Pedreira
-22.264193,-45.690406,Por do Sol
-22.262377,-45.713856,Família Andrade
-22.26076,-45.697611,Novo Horizonte
-22.248993,-45.70279,Novo Horizonte
-22.274653,-45.690484,Fernandes
-22.247331,-45.730945,Eletrônica
-22.235525,-45.703645,São Roque
-22.255708,-45.723559,Eletrônica
-22.260565,-45.689607,Ozório Machado
-22.247723,-45.709628,São João
-22.235468,-45.721855,Juquita
-22.258211,-45.701094,Arco-Íris
-22.249467,-45.688497,Vista Alegre
-22.248964,-45.695069,São Benedito
-22.246447,-45.700338,São Roque
-22.231603,-45.721417,Juquita
-22.251892,-45.694651,Vista Alegre
-22.25673,-45.718984,Eletrônica
-22.251708,-45.703691,Anchieta
-22.242267,-45.708349,Vista Alegre
-22.255873,-45.711516,Novo Horizonte
-22.237336,-45.69885,Maristela
-22.245365,-45.70051,Maristela
-22.252614,-45.711691,São Benedito
-22.266211,-45.712571,Família Andrade
-22.276932,-45.714363,Família Andrade
-22.231381,-45.725326,Juquita
-22.238175,-45.698322,Maristela
-22.235158,-45.716575,São Roque
-22.262563,-45.709041,Novo Horizonte
-22.244189,-45.721883,São Roque
-22.260807,-45.701343,São João
-22.24101,-45.702256,São Benedito
-22.24627,-45.705416,Maristela
-22.269615,-45.695156,Por do Sol
-22.267688,-45.696125,Por do Sol
-22.263774,-45.706389,Pedreira
-22.253087,-45.701829,São Benedito
-22.263811,-45.694075,Pedreira
-22.245568,-45.694926,Vista Alegre
-22.251544,-45.711766,São Roque
-22.274038,-45.690751,Ozório Machado
-22.249721,-45.703215,Anchieta
-22.277856,-45.703337,Família Andrade
-22.261541,-45.713223,Novo Horizonte
-22.264993,-45.685814,Pedreira
-22.238026,-45.718546,Maristela
-22.239047,-45.695083,São Benedito
-22.266194,-45.685741,Ozório Machado
-22.241216,-45.692066,Anchieta
-22.248838,-45.723293,Arco-Íris
-22.250473,-45.722802,Eletrônica
-22.242999,-45.712233,Maristela
-22.255649,-45.709934,São João
-22.253382,-45.708992,Arco-Íris
-22.24698,-45.703441,Novo Horizonte
-22.259115,-45.706115,Fernandes
-22.263745,-45.679009,Ozório Machado
-22.277252,-45.708182,Família Andrade
-22.266395,-45.717261,Família Andrade
-22.255604,-45.703856,São Benedito
-22.256148,-45.718179,Eletrônica
-22.249491,-45.701798,São Benedito
-22.273578,-45.701493,Família Andrade
-22.275799,-45.70439,Fernandes
-22.244417,-45.709873,Maristela
-22.274458,-45.707725,Fernandes
-22.26082,-45.70053,Fernandes
-22.268796,-45.709231,Fernandes
-22.2514,-45.702966,Vista Alegre
-22.260945,-45.690217,Por do Sol
-22.271867,-45.684262,Por do Sol
-22.261343,-45.703331,Novo Horizonte
-22.254668,-45.728471,Eletrônica
-22.265147,-45.711585,Arco-Íris
-22.270205,-45.710904,Família Andrade
-22.260339,-45.67975,Pedreira
-22.250843,-45.713678,Eletrônica
-22.258786,-45.702897,Por do Sol
-22.260251,-45.697747,Ozório Machado
-22.242736,-45.686304,São Benedito
-22.240806,-45.719094,Juquita
-22.24252,-45.695103,Anchieta
-22.243334,-45.702993,São Roque
-22.271874,-45.706165,Fernandes
-22.276537,-45.71696,Família Andrade
-22.256228,-45.688573,Ozório Machado
-22.24249,-45.716498,Maristela
-22.266862,-45.695252,Por do Sol
-22.278101,-45.710537,Família Andrade
-22.262375,-45.689257,Ozório Machado
-22.240561,-45.713677,São Roque
-22.249931,-45.727717,Arco-Íris
-22.260634,-45.698378,Por do Sol
-22.234538,-45.718515,Juquita
-22.26903,-45.709581,Fernandes
-22.275413,-45.71132,Família Andrade
-22.257766,-45.703247,São Benedito
-22.239389,-45.709837,São Roque
-22.253288,-45.721842,Eletrônica
-22.25082,-45.699128,São João
-22.25315,-45.704575,São Benedito
-22.254792,-45.710175,Maristela
-22.246529,-45.693772,Anchieta
-22.234654,-45.693094,Maristela
-22.24213,-45.68926,Anchieta
-22.234916,-45.702535,São Roque
-22.250246,-45.724729,São João
-22.255469,-45.72952,Arco-Íris
-22.239649,-45.722115,Juquita
-22.246852,-45.723798,Eletrônica
-22.272048,-45.700473,Fernandes
-22.242645,-45.720849,Eletrônica
-22.255281,-45.717369,Arco-Íris
-22.226292,-45.709713,Juquita
-22.238436,-45.713237,Vista Alegre
-22.246392,-45.713148,São João
-22.217861,-45.698188,São Benedito
-22.239444,-45.686931,Anchieta
-22.221964,-45.717801,Juquita
-22.252071,-45.722671,Arco-Íris
-22.253962,-45.706945,São João
-22.253599,-45.695972,Ozório Machado
-22.268176,-45.712495,Novo Horizonte
-22.239013,-45.718765,Arco-Íris
-22.237042,-45.700992,São Roque
-22.246576,-45.698948,São Benedito
-22.242763,-45.696254,Anchieta
-22.255643,-45.713926,São João
-22.249971,-45.692836,Anchieta
-22.259677,-45.704962,Novo Horizonte
-22.267097,-45.704912,Maristela
-22.262619,-45.708133,São João
-22.268941,-45.700982,Família Andrade
-22.265115,-45.710181,Família Andrade
-22.249855,-45.729825,Arco-Íris
-22.279949,-45.712462,Família Andrade
-22.245369,-45.698388,Vista Alegre
-22.249506,-45.687984,Ozório Machado
-22.253188,-45.709029,Maristela
-22.251945,-45.717109,Arco-Íris
-22.243225,-45.705182,São Roque
-22.257616,-45.71338,Arco-Íris
-22.242779,-45.722129,Arco-Íris
-22.254591,-45.706573,Novo Horizonte
-22.271229,-45.707794,Fernandes
-22.253854,-45.695361,Ozório Machado
-22.247617,-45.710954,São Roque
-22.253443,-45.683693,Ozório Machado
-22.26141,-45.710557,Novo Horizonte
-22.252103,-45.706483,Novo Horizonte
-22.261292,-45.715276,Arco-Íris
-22.27153,-45.694112,Fernandes
-22.248756,-45.717617,Arco-Íris
-22.264067,-45.716158,Eletrônica
-22.262706,-45.716786,Novo Horizonte
-22.247648,-45.709813,São Roque
-22.243577,-45.694906,Anchieta
-22.243428,-45.705089,São João
-22.267894,-45.706569,Família Andrade
-22.274539,-45.714834,Família Andrade
-22.227515,-45.698036,Vista Alegre
-22.254872,-45.70402,São Benedito
-22.234327,-45.70326,Anchieta
-22.237843,-45.693766,Anchieta
-22.248423,-45.701659,Vista Alegre
-22.245805,-45.694493,São Benedito
-22.257347,-45.720052,Eletrônica
-22.243832,-45.698082,Anchieta
-22.254494,-45.6954,Fernandes
-22.229275,-45.701162,Vista Alegre
-22.243653,-45.718863,Juquita
-22.268645,-45.714621,Novo Horizonte
-22.251816,-45.720663,Arco-Íris
-22.249783,-45.685935,Anchieta
-22.23743,-45.705978,Vista Alegre
-22.270168,-45.715161,Família Andrade
-22.245704,-45.70002,Maristela
-22.256854,-45.713017,São João
-22.249361,-45.696483,Pedreira
-22.264816,-45.709615,Novo Horizonte
-22.248074,-45.715918,São João
-22.255478,-45.724157,Arco-Íris
-22.236367,-45.718789,Juquita
-22.2594,-45.675289,Pedreira
-22.258035,-45.704251,Novo Horizonte
-22.258118,-45.716638,Arco-Íris
-22.253215,-45.699708,Novo Horizonte
-22.266543,-45.70619,Fernandes
-22.246281,-45.709338,São Benedito
-22.255261,-45.702349,Novo Horizonte
-22.248985,-45.692781,Vista Alegre
-22.258971,-45.706309,São João
-22.249646,-45.730142,Eletrônica
-22.233743,-45.717224,Juquita
-22.238522,-45.720263,Juquita
-22.250897,-45.686249,Anchieta
-22.238679,-45.715022,Eletrônica
-22.239334,-45.688541,Anchieta
-22.264881,-45.711138,Novo Horizonte
-22.268178,-45.690716,Por do Sol
-22.268982,-45.690806,Fernandes
-22.232549,-45.700307,Maristela
-22.258965,-45.683892,Pedreira
-22.256588,-45.702594,São Benedito
-22.263953,-45.693708,Ozório Machado
-22.257328,-45.699443,Novo Horizonte
-22.237784,-45.712163,Juquita
-22.250293,-45.74095,Eletrônica
-22.234091,-45.704751,São Roque
-22.271202,-45.709008,Novo Horizonte
-22.251862,-45.707134,São Benedito
-22.252684,-45.713526,São João
-22.242722,-45.68962,Anchieta
-22.263382,-45.699401,Pedreira
-22.242268,-45.703515,São Roque
-22.242728,-45.685426,Anchieta
-22.251099,-45.682845,Ozório Machado
-22.246854,-45.720927,Eletrônica
-22.272272,-45.691244,Por do Sol
-22.248681,-45.722245,Eletrônica
-22.257145,-45.702367,Pedreira
-22.251573,-45.702574,Vista Alegre
-22.243031,-45.704071,São Benedito
-22.272316,-45.703863,Fernandes
-22.263781,-45.728311,Arco-Íris
-22.241804,-45.717265,Juquita
-22.270964,-45.694591,Fernandes
-22.246587,-45.691972,Vista Alegre
-22.251197,-45.742116,Eletrônica
-22.281089,-45.706109,Família Andrade
-22.249292,-45.719401,São João
-22.238707,-45.704495,Maristela
-22.250367,-45.705766,São Roque
-22.248693,-45.709718,São Roque
-22.259537,-45.702312,São Roque
-22.264653,-45.697547,Ozório Machado
-22.252471,-45.71148,Novo Horizonte
-22.260339,-45.696232,Por do Sol
-22.244408,-45.706911,São Benedito
-22.272196,-45.72731,Família Andrade
-22.258175,-45.715667,Arco-Íris
-22.219935,-45.712839,São Roque
-22.286033,-45.718728,Família Andrade
-22.260035,-45.705774,Arco-Íris
-22.241386,-45.705506,Pedreira
-22.244554,-45.714087,São João
-22.246211,-45.718976,Eletrônica
-22.26142,-45.692841,Por do Sol
-22.250523,-45.700341,São Benedito
-22.260694,-45.720266,São João
-22.240496,-45.726729,Juquita
-22.250984,-45.720522,São João
-22.26621,-45.703335,Fernandes
-22.251442,-45.719923,Arco-Íris
-22.257127,-45.68322,Ozório Machado
-22.267293,-45.695124,Pedreira
-22.249493,-45.731206,Eletrônica
-22.248879,-45.697878,São Benedito
-22.245525,-45.690541,Vista Alegre
-22.249336,-45.698523,São Benedito
-22.25778,-45.691698,Pedreira
-22.253072,-45.706016,São Benedito
-22.256941,-45.723797,Arco-Íris
-22.266299,-45.686724,Por do Sol
-22.265381,-45.702848,Novo Horizonte
-22.242413,-45.713932,Novo Horizonte
-22.259187,-45.697414,Vista Alegre
-22.243674,-45.693766,Vista Alegre
-22.232436,-45.727633,Maristela
-22.268781,-45.70923,Arco-Íris
-22.239249,-45.704917,São Roque
-22.244952,-45.697408,Maristela
-22.247871,-45.734405,Eletrônica
-22.252115,-45.689769,Ozório Machado
-22.254183,-45.709523,São Benedito
-22.243554,-45.69815,Anchieta
-22.276567,-45.6895,Por do Sol
-22.242119,-45.692713,Maristela
-22.258029,-45.710061,Família Andrade
-22.26242,-45.701264,Novo Horizonte
-22.237074,-45.697014,Maristela
-22.271981,-45.699165,Por do Sol
-22.240977,-45.711578,São Benedito
-22.261615,-45.720382,Arco-Íris
-22.2496,-45.687516,São Benedito
-22.253652,-45.707447,São Benedito
-22.239675,-45.704682,São Benedito
-22.251232,-45.715288,Arco-Íris
