lat,lon,bairro,situacao
-22.252843,-45.711708,Arco-Íris,normal
-22.258645,-45.698384,Pedreira,piscando
-22.236112,-45.704426,Maristela,normal
-22.240095,-45.711244,Juquita,normal
-22.257693,-45.705132,Pedreira,normal
-22.251088,-45.716294,Arco-Íris,piscando
-22.257877,-45.710654,Novo Horizonte,piscando
-22.252344,-45.71157,Eletrônica,apagado
-22.258107,-45.693852,Ozório Machado,normal
-22.247665,-45.704578,São Roque,normal
-22.259115,-45.70042,Fernandes,baixa_luminosidade
-22.240411,-45.699546,Maristela,normal
-22.253804,-45.708236,Arco-Íris,piscando
-22.238245,-45.7121,Juquita,normal
-22.256847,-45.695866,São Benedito,normal
-22.25479,-45.707449,Novo Horizonte,normal
-22.261397,-45.705267,São João,normal
-22.256446,-45.690028,Pedreira,normal
-22.256522,-45.693912,Ozório Machado,normal
-22.24095,-45.695822,Anchieta,normal
-22.25982,-45.695929,Por do Sol,normal
-22.244975,-45.700895,Anchieta,apagado
-22.25475,-45.694575,Pedreira,sem_sinal
-22.262385,-45.705429,Família Andrade,normal
-22.261339,-45.715176,Novo Horizonte,normal
-22.257676,-45.712936,Arco-Íris,normal
-22.237599,-45.707815,Juquita,piscando
-22.255057,-45.713077,Arco-Íris,apagado
-22.25195,-45.713356,Eletrônica,normal
-22.247222,-45.703413,São Benedito,baixa_luminosidade
-22.249269,-45.706896,São Roque,piscando
-22.235617,-45.703622,São Roque,normal
-22.257585,-45.715207,Eletrônica,normal
-22.244549,-45.70008,Vista Alegre,normal
-22.264582,-45.709598,Família Andrade,normal
-22.237284,-45.704499,Juquita,normal
-22.254794,-45.707046,São João,piscando
-22.258722,-45.706017,Fernandes,piscando
-22.25109,-45.698255,Pedreira,normal
-22.248647,-45.711133,São Roque,baixa_luminosidade
-22.261857,-45.704905,Família Andrade,sem_sinal
-22.256296,-45.697036,Por do Sol,normal
-22.259911,-45.701226,Novo Horizonte,sem_sinal
-22.262362,-45.705635,Fernandes,normal
-22.254178,-45.702189,São João,normal
-22.258434,-45.712319,São João,normal
-22.245921,-45.712134,Eletrônica,piscando
-22.259078,-45.69713,Pedreira,normal
-22.234834,-45.703772,Maristela,normal
-22.257494,-45.70832,Novo Horizonte,normal
-22.265274,-45.70916,Família Andrade,apagado
-22.256828,-45.713085,Arco-Íris,normal
-22.243214,-45.702634,São Benedito,normal
-22.239388,-45.709634,Juquita,normal
-22.257964,-45.713532,Arco-Íris,normal
-22.245484,-45.700362,Vista Alegre,normal
-22.256117,-45.693873,Ozório Machado,piscando
-22.246828,-45.706578,São Roque,normal
-22.255761,-45.690298,Ozório Machado,apagado
-22.253903,-45.713887,Arco-Íris,apagado
-22.243499,-45.700197,Vista Alegre,normal
-22.266037,-45.709285,Fernandes,baixa_luminosidade
-22.251804,-45.709426,São Roque,normal
-22.258801,-45.707994,Eletrônica,apagado
-22.257074,-45.691601,Ozório Machado,baixa_luminosidade
-22.258381,-45.698884,Pedreira,normal
-22.257224,-45.705134,Novo Horizonte,normal
-22.242431,-45.700286,Vista Alegre,apagado
-22.245488,-45.697748,Vista Alegre,normal
-22.24968,-45.710095,Eletrônica,normal
-22.2663,-45.710803,Fernandes,baixa_luminosidade
-22.248448,-45.700461,Anchieta,normal
-22.240315,-45.697789,Anchieta,normal
-22.260767,-45.706691,Fernandes,normal
-22.257153,-45.712617,Arco-Íris,baixa_luminosidade
-22.26268,-45.707208,Pedreira,normal
-22.246277,-45.709461,Eletrônica,piscando
-22.256824,-45.713372,Arco-Íris,normal
-22.251134,-45.71152,Eletrônica,sem_sinal
-22.243776,-45.699127,Vista Alegre,sem_sinal
-22.257753,-45.704643,Arco-Íris,normal
-22.253729,-45.712758,Arco-Íris,normal
-22.244826,-45.708994,São Benedito,piscando
-22.263574,-45.714566,Novo Horizonte,normal
-22.237918,-45.712864,Juquita,normal
-22.265158,-45.707766,Novo Horizonte,normal
-22.251901,-45.714213,Arco-Íris,normal
-22.24416,-45.697098,Anchieta,baixa_luminosidade
-22.263313,-45.699213,Pedreira,normal
-22.245207,-45.696809,Anchieta,normal
-22.265704,-45.706425,Novo Horizonte,normal
-22.267146,-45.705243,Família Andrade,normal
-22.247025,-45.702063,Vista Alegre,normal
-22.263697,-45.705605,Família Andrade,normal
-22.247088,-45.702453,Maristela,normal
-22.24851,-45.715474,Eletrônica,normal
-22.249171,-45.712129,São Roque,normal
-22.248119,-45.712307,São João,normal
-22.253534,-45.714653,Eletrônica,normal
-22.256012,-45.703491,Novo Horizonte,piscando
-22.257652,-45.701196,Pedreira,normal
-22.23801,-45.702569,São Roque,baixa_luminosidade
-22.246927,-45.702438,São Roque,normal
-22.267108,-45.705947,Família Andrade,normal
-22.243999,-45.701635,Anchieta,normal
-22.24068,-45.695879,Vista Alegre,normal
-22.260458,-45.707664,Novo Horizonte,normal
-22.242561,-45.702968,Maristela,normal
-22.255393,-45.716671,Arco-Íris,normal
-22.249965,-45.700133,Maristela,normal
-22.261091,-45.700947,Pedreira,normal
-22.243844,-45.702303,São Benedito,normal
-22.264653,-45.708898,Família Andrade,normal
-22.262699,-45.697171,Por do Sol,normal
-22.244918,-45.706648,Maristela,sem_sinal
-22.252658,-45.716859,Eletrônica,apagado
-22.250674,-45.705765,São Roque,piscando
-22.240401,-45.70414,Maristela,normal
-22.253353,-45.708918,Arco-Íris,sem_sinal
-22.262866,-45.704762,Novo Horizonte,apagado
-22.261122,-45.713611,Novo Horizonte,normal
-22.250126,-45.708631,São João,normal
-22.259698,-45.712905,Fernandes,normal
-22.253737,-45.712521,São João,normal
-22.263605,-45.701955,Por do Sol,normal
-22.23991,-45.710479,Juquita,baixa_luminosidade
-22.260023,-45.701683,Por do Sol,normal
-22.260874,-45.700854,Pedreira,normal
-22.25225,-45.700287,São Benedito,normal
-22.239633,-45.700104,Vista Alegre,baixa_luminosidade
-22.263913,-45.700806,Novo Horizonte,baixa_luminosidade
-22.237505,-45.707604,Juquita,normal
-22.254004,-45.712372,Eletrônica,apagado
-22.252362,-45.696356,São Benedito,normal
-22.238601,-45.705033,Juquita,normal
-22.239042,-45.711585,São Roque,normal
-22.252152,-45.710019,Eletrônica,normal
-22.258938,-45.71151,Arco-Íris,normal
-22.259913,-45.699304,Por do Sol,normal
-22.245722,-45.693271,Anchieta,normal
-22.257614,-45.710601,Arco-Íris,normal
-22.255382,-45.704398,São João,normal
-22.258084,-45.699531,Pedreira,piscando
-22.24549,-45.694895,Anchieta,piscando
-22.247796,-45.703011,São Roque,normal
-22.25049,-45.709118,São João,baixa_luminosidade
-22.238588,-45.698929,Vista Alegre,normal
-22.263281,-45.692674,Pedreira,normal
-22.2536,-45.713056,São João,normal
-22.253419,-45.709569,Arco-Íris,apagado
-22.259918,-45.713863,Novo Horizonte,normal
-22.246831,-45.712849,São Roque,normal
-22.241344,-45.703925,Maristela,normal
-22.245961,-45.704414,Maristela,apagado
-22.246486,-45.693414,Anchieta,apagado
-22.262284,-45.69807,Pedreira,piscando
-22.260717,-45.70844,Novo Horizonte,normal
-22.258665,-45.704432,Família Andrade,normal
-22.266114,-45.703424,Fernandes,piscando
-22.261806,-45.713647,Arco-Íris,normal
-22.242732,-45.702472,São Benedito,normal
-22.262437,-45.702125,Família Andrade,normal
-22.260443,-45.69471,Ozório Machado,normal
-22.24073,-45.707218,Maristela,normal
-22.237556,-45.712929,Juquita,normal
-22.264202,-45.707788,Fernandes,normal
-22.243548,-45.69974,Anchieta,normal
-22.264959,-45.705245,Família Andrade,normal
-22.254389,-45.704917,São João,normal
-22.263309,-45.696502,Fernandes,normal
-22.242462,-45.696233,Vista Alegre,normal
-22.253258,-45.714961,Arco-Íris,sem_sinal
-22.255726,-45.713141,Arco-Íris,normal
-22.248946,-45.69906,Anchieta,normal
-22.246435,-45.695783,Anchieta,baixa_luminosidade
-22.242271,-45.70295,Maristela,normal
-22.256922,-45.691754,Ozório Machado,normal
-22.244454,-45.709114,São Roque,normal
-22.251429,-45.706186,São João,normal
-22.249971,-45.698308,Anchieta,normal
-22.244682,-45.702775,São Benedito,baixa_luminosidade
-22.25047,-45.709897,São João,normal
-22.25452,-45.698017,Pedreira,normal
-22.248882,-45.704813,São João,normal
-22.2447,-45.705469,São Benedito,normal
-22.241192,-45.703187,Maristela,piscando
-22.265134,-45.708118,Família Andrade,normal
-22.265423,-45.704458,Família Andrade,sem_sinal
-22.247783,-45.697227,Vista Alegre,piscando
-22.253366,-45.703283,Pedreira,normal
-22.246597,-45.696446,Anchieta,baixa_luminosidade
-22.255574,-45.701147,São Benedito,normal
-22.254261,-45.711764,São João,normal
-22.260677,-45.696563,Por do Sol,normal
-22.246042,-45.707751,Maristela,normal
-22.247485,-45.700048,Anchieta,apagado
-22.237636,-45.705626,Maristela,normal
-22.251428,-45.712293,Eletrônica,normal
-22.245501,-45.701819,Vista Alegre,normal
-22.266777,-45.703974,Novo Horizonte,normal
-22.237247,-45.702809,Maristela,piscando
-22.247328,-45.712553,São Roque,normal
-22.24907,-45.711591,Eletrônica,apagado
-22.242201,-45.69487,Anchieta,normal
-22.247272,-45.699297,Anchieta,normal
-22.240813,-45.700511,Maristela,piscando
-22.243663,-45.693467,Vista Alegre,normal
-22.260869,-45.708085,São João,sem_sinal
-22.257788,-45.711746,Novo Horizonte,normal
-22.247486,-45.707537,São João,normal
-22.265922,-45.702268,Família Andrade,apagado
-22.26454,-45.701853,Família Andrade,apagado
-22.258359,-45.69424,Pedreira,baixa_luminosidade
-22.25439,-45.694649,Ozório Machado,baixa_luminosidade
-22.251994,-45.700793,São Benedito,normal
-22.260647,-45.69659,Pedreira,sem_sinal
-22.252087,-45.714823,Eletrônica,normal
-22.261161,-45.702346,Fernandes,normal
-22.239846,-45.699081,Anchieta,normal
-22.26646,-45.708007,Família Andrade,apagado
-22.237307,-45.70378,Maristela,normal
-22.256961,-45.703617,Pedreira,normal
-22.260499,-45.699896,Pedreira,apagado
-22.250238,-45.706938,São João,piscando
-22.235628,-45.701118,Maristela,normal
-22.241796,-45.705343,Juquita,normal
-22.259282,-45.702619,Novo Horizonte,baixa_luminosidade
-22.245288,-45.703952,São Benedito,normal
-22.259861,-45.692119,Ozório Machado,normal
-22.258296,-45.701461,Fernandes,apagado
-22.264837,-45.707773,Novo Horizonte,piscando
-22.262219,-45.708027,Família Andrade,piscando
-22.256771,-45.711167,Arco-Íris,normal
-22.257743,-45.704311,Pedreira,normal
-22.246036,-45.699934,Anchieta,piscando
-22.262604,-45.693017,Por do Sol,sem_sinal
-22.250137,-45.698423,São João,normal
-22.259118,-45.697984,Família Andrade,piscando
-22.239531,-45.698142,Anchieta,apagado
-22.251238,-45.717168,Eletrônica,normal
-22.247867,-45.715513,Eletrônica,apagado
-22.233936,-45.71103,Maristela,normal
-22.259373,-45.704377,Fernandes,normal
-22.259524,-45.697796,Por do Sol,normal
-22.255274,-45.714553,Arco-Íris,normal
-22.246723,-45.696638,São Benedito,piscando
-22.243285,-45.705083,São Roque,normal
-22.242574,-45.694979,Vista Alegre,normal
-22.265326,-45.709422,Fernandes,normal
-22.251706,-45.712862,Eletrônica,piscando
-22.242309,-45.695418,Anchieta,normal
-22.250308,-45.713211,São Roque,normal
-22.254146,-45.698349,Pedreira,normal
-22.257232,-45.705566,Família Andrade,normal
-22.240929,-45.708074,Juquita,normal
-22.24872,-45.714056,Eletrônica,normal
-22.258308,-45.698635,Pedreira,normal
-22.264657,-45.70967,Família Andrade,piscando
-22.259042,-45.710983,Arco-Íris,normal
-22.242919,-45.698944,Anchieta,baixa_luminosidade
-22.250085,-45.712097,Eletrônica,normal
-22.250577,-45.698791,Anchieta,normal
-22.246298,-45.697817,Anchieta,normal
-22.258435,-45.705673,Novo Horizonte,baixa_luminosidade
-22.244215,-45.69884,Anchieta,normal
-22.264138,-45.69698,Por do Sol,piscando
-22.235557,-45.701979,Maristela,normal
-22.244418,-45.703266,Maristela,apagado
-22.261387,-45.710343,Novo Horizonte,normal
-22.259997,-45.708486,Arco-Íris,sem_sinal
-22.246529,-45.7104,São Benedito,normal
-22.238833,-45.704144,Maristela,normal
-22.244664,-45.704589,Maristela,normal
-22.25713,-45.709186,Fernandes,baixa_luminosidade
-22.258787,-45.713512,Arco-Íris,apagado
-22.243819,-45.709795,São Roque,normal
-22.254198,-45.702308,Pedreira,normal
-22.253887,-45.700206,Ozório Machado,normal
-22.25547,-45.69611,Pedreira,normal
-22.261276,-45.697419,Ozório Machado,normal
-22.257035,-45.707202,Fernandes,normal
-22.258689,-45.70419,Novo Horizonte,normal
-22.26034,-45.694814,Ozório Machado,baixa_luminosidade
-22.241114,-45.701205,Vista Alegre,normal
-22.237783,-45.706584,São Roque,apagado
-22.252849,-45.707503,Eletrônica,apagado
-22.261175,-45.698743,Por do Sol,piscando
-22.248806,-45.702026,São Benedito,normal
-22.258551,-45.704945,São João,normal
-22.263711,-45.698438,Por do Sol,normal
-22.25955,-45.693659,Ozório Machado,normal
-22.233962,-45.709145,Juquita,normal
-22.241258,-45.702606,São Roque,normal
-22.265274,-45.703359,Família Andrade,normal
-22.24841,-45.707694,Maristela,normal
-22.251361,-45.706572,São João,normal
-22.235154,-45.707022,Maristela,normal
-22.246349,-45.711261,Juquita,normal
-22.236829,-45.707628,Juquita,normal
-22.240355,-45.709577,São Roque,apagado
-22.243715,-45.715174,São Roque,piscando
-22.255433,-45.70563,São João,normal
-22.241525,-45.705829,Maristela,apagado
-22.261949,-45.7118,Fernandes,normal
-22.239517,-45.708,Maristela,normal
-22.264417,-45.702647,Fernandes,normal
-22.26162,-45.708922,Família Andrade,normal
-22.264298,-45.695632,Por do Sol,normal
-22.256175,-45.709521,Arco-Íris,baixa_luminosidade
-22.262462,-45.711224,Família Andrade,normal
-22.261461,-45.698448,Novo Horizonte,normal
-22.261835,-45.702819,Fernandes,apagado
-22.240568,-45.713313,São Roque,sem_sinal
-22.260454,-45.692578,Ozório Machado,normal
-22.250017,-45.702326,São Benedito,piscando
-22.239099,-45.701124,Vista Alegre,normal
-22.255373,-45.695598,Ozório Machado,piscando
-22.258856,-45.702582,Fernandes,baixa_luminosidade
-22.253172,-45.698056,Ozório Machado,normal
-22.259548,-45.701854,Por do Sol,normal
-22.239165,-45.710332,Juquita,normal
-22.249022,-45.696495,Anchieta,normal
-22.266391,-45.704785,Família Andrade,normal
-22.247877,-45.699241,Vista Alegre,normal
-22.253864,-45.70425,São João,normal
-22.239112,-45.709163,Juquita,piscando
-22.256101,-45.696537,Ozório Machado,normal
-22.261502,-45.705531,Pedreira,normal
-22.259302,-45.692413,Ozório Machado,piscando
-22.264259,-45.696772,Por do Sol,apagado
-22.247804,-45.708726,São Roque,normal
-22.257144,-45.704983,Pedreira,normal
-22.257704,-45.693601,Ozório Machado,apagado
-22.263844,-45.693817,Por do Sol,normal
-22.242424,-45.711494,Juquita,normal
-22.253333,-45.713033,Eletrônica,normal
-22.242097,-45.701794,Vista Alegre,baixa_luminosidade
-22.250312,-45.706463,São João,apagado
-22.24533,-45.702474,Maristela,normal
-22.260921,-45.704726,Família Andrade,normal
-22.261517,-45.706436,Família Andrade,piscando
-22.259085,-45.697896,Por do Sol,normal
-22.257514,-45.690413,Ozório Machado,normal
-22.263661,-45.701683,Pedreira,normal
-22.238155,-45.713316,Juquita,normal
-22.26493,-45.710738,Novo Horizonte,normal
-22.244761,-45.6977,Anchieta,normal
-22.244729,-45.701814,Anchieta,baixa_luminosidade
-22.251997,-45.704019,São Benedito,normal
-22.240166,-45.709793,São Roque,normal
-22.265113,-45.711582,Novo Horizonte,normal
-22.257948,-45.690828,Ozório Machado,baixa_luminosidade
-22.251092,-45.700372,São Benedito,normal
-22.243976,-45.700388,Maristela,sem_sinal
-22.260219,-45.71169,Novo Horizonte,piscando
-22.235845,-45.711304,Juquita,normal
-22.242299,-45.704425,Juquita,normal
-22.243218,-45.710395,São Roque,normal
-22.245897,-45.69744,Vista Alegre,baixa_luminosidade
-22.254175,-45.707962,Arco-Íris,normal
-22.259645,-45.692201,Ozório Machado,normal
-22.242115,-45.702837,São Benedito,baixa_luminosidade
-22.242366,-45.711231,São Roque,apagado
-22.239214,-45.711555,Juquita,sem_sinal
-22.246072,-45.695468,Anchieta,normal
-22.264687,-45.69473,Por do Sol,apagado
-22.237748,-45.713368,Juquita,normal
-22.259174,-45.6959,Ozório Machado,normal
-22.234867,-45.700713,Juquita,normal
-22.248484,-45.700322,São Benedito,normal
-22.261284,-45.692935,Ozório Machado,normal
-22.255429,-45.694683,Pedreira,normal
-22.245138,-45.699127,São Benedito,normal
-22.254486,-45.710686,Novo Horizonte,normal
-22.24544,-45.70058,Vista Alegre,normal
-22.255004,-45.695731,Ozório Machado,baixa_luminosidade
-22.255862,-45.706662,Fernandes,normal
-22.243326,-45.698518,Vista Alegre,normal
-22.253306,-45.706233,Novo Horizonte,normal
-22.262488,-45.703829,Família Andrade,normal
-22.25834,-45.709794,Arco-Íris,normal
-22.243358,-45.70115,São Roque,apagado
-22.266333,-45.701736,Fernandes,normal
-22.264077,-45.701937,Pedreira,piscando
-22.239993,-45.71199,São Roque,normal
-22.243042,-45.700311,Vista Alegre,piscando
-22.244395,-45.69672,Vista Alegre,baixa_luminosidade
-22.255347,-45.714474,Arco-Íris,normal
-22.244311,-45.697413,Anchieta,normal
-22.245446,-45.708334,São Roque,normal
-22.246514,-45.697198,Anchieta,apagado
-22.263522,-45.705017,Família Andrade,normal
-22.256142,-45.707634,Eletrônica,normal
-22.244488,-45.708237,Juquita,normal
-22.25986,-45.713502,Novo Horizonte,normal
-22.260298,-45.70369,Fernandes,normal
-22.260946,-45.703001,Fernandes,normal
-22.257434,-45.712134,Arco-Íris,normal
-22.267215,-45.706674,Novo Horizonte,normal
-22.24027,-45.71166,São Roque,normal
-22.259174,-45.695667,Ozório Machado,normal
-22.254334,-45.704907,Novo Horizonte,normal
-22.246341,-45.698148,Anchieta,normal
-22.253671,-45.713452,Arco-Íris,normal
-22.246306,-45.696887,Anchieta,normal
-22.26055,-45.695244,Pedreira,apagado
-22.261594,-45.698032,Pedreira,piscando
-22.248218,-45.714076,São João,piscando
-22.23491,-45.706444,São Roque,normal
-22.262838,-45.702955,Fernandes,normal
-22.260122,-45.702303,Pedreira,normal
-22.262321,-45.704072,Fernandes,apagado
-22.252776,-45.701428,São Benedito,normal
-22.243706,-45.707134,Maristela,normal
-22.246904,-45.702837,Vista Alegre,normal
-22.249837,-45.711557,Arco-Íris,normal
-22.248939,-45.70985,Eletrônica,apagado
-22.245154,-45.713135,São Roque,sem_sinal
-22.258961,-45.694621,Ozório Machado,normal
-22.250419,-45.694076,Ozório Machado,apagado
-22.24142,-45.697095,Vista Alegre,apagado
-22.251192,-45.696875,Por do Sol,apagado
-22.236592,-45.701341,Maristela,normal
-22.236298,-45.708017,Juquita,sem_sinal
-22.246398,-45.715855,Eletrônica,normal
-22.258699,-45.691588,Por do Sol,normal
-22.241697,-45.702218,Anchieta,normal
-22.257228,-45.715168,Arco-Íris,normal
-22.256076,-45.699104,Pedreira,normal
-22.243085,-45.707012,Maristela,apagado
-22.246127,-45.706295,Eletrônica,normal
-22.252575,-45.701566,São Benedito,normal
-22.243667,-45.699197,Anchieta,apagado
-22.235584,-45.711109,Juquita,apagado
-22.265406,-45.704846,Por do Sol,normal
-22.260598,-45.715386,Arco-Íris,apagado
-22.264411,-45.702062,Família Andrade,baixa_luminosidade
-22.260682,-45.695068,Por do Sol,normal
-22.249501,-45.703271,São Benedito,sem_sinal
-22.261241,-45.709112,Família Andrade,normal
-22.242111,-45.709509,Maristela,piscando
-22.245243,-45.702911,Anchieta,normal
-22.264833,-45.704006,Família Andrade,normal
-22.25763,-45.708208,Arco-Íris,piscando
-22.257583,-45.70025,Pedreira,normal
-22.245025,-45.710966,São Roque,normal
-22.237072,-45.712693,Juquita,normal
